filename,galaxy,split,cut_type,cut_category,shell_id,positive_manifest,local_velocity_kms,velocity_center_kms,velocity_offset_kms,spatial_window_kpc,velocity_window_kms,mask_pixels_manifest,quality_flags,pv_cut_center,pv_cut_angle_deg,spatial_offset_pix,spatial_offset_beam,angle_offset_deg,source,source_shell_id,sample_index,crop_v0,crop_pos0,true_patch,label_pixels_in_patch,max_probability,mean_probability,probability_mass,pred_patch_0p05,patch_tp_0p05,patch_fp_0p05,patch_fn_0p05,patch_tn_0p05,pixel_precision_0p05,pixel_recall_0p05,pixel_f1_0p05,pixel_tp_0p05,pixel_fp_0p05,pixel_fn_0p05,pred_patch_0p075,patch_tp_0p075,patch_fp_0p075,patch_fn_0p075,patch_tn_0p075,pixel_precision_0p075,pixel_recall_0p075,pixel_f1_0p075,pixel_tp_0p075,pixel_fp_0p075,pixel_fn_0p075
ho_ii__std_001153.npy,ho_ii,test,random_background_standardized,background_random_negative,,0,148.1774139404297,148.1774139404297,0.0,5.0,200.0,0,,"[672.0, 692.0]",145.6995574263903,,,,random_background_standardized,,0,0,0,0,0,0.9993956089019775,0.013294418342411518,326.7236328125,1,0,1,0,0,0.0,0.0,0.0,0,429,0,1,0,1,0,0,0.0,0.0,0.0,0,411,0
ho_ii__std_001153.npy,ho_ii,test,random_background_standardized,background_random_negative,,0,148.1774139404297,148.1774139404297,0.0,5.0,200.0,0,,"[672.0, 692.0]",145.6995574263903,,,,random_background_standardized,,1,0,0,0,0,0.9993956089019775,0.013294418342411518,326.7236328125,1,0,1,0,0,0.0,0.0,0.0,0,429,0,1,0,1,0,0,0.0,0.0,0.0,0,411,0
ddo53__std_000179.npy,ddo53,test,random_background_standardized,background_random_negative,,0,20.504661560058594,20.504661560058594,0.0,5.0,200.0,0,,"[458.0, 440.0]",118.3574684180805,,,,random_background_standardized,,0,0,0,0,0,0.9993582367897034,0.016578204929828644,407.42596435546875,1,0,1,0,0,0.0,0.0,0.0,0,523,0,1,0,1,0,0,0.0,0.0,0.0,0,505,0
ddo53__std_000179.npy,ddo53,test,random_background_standardized,background_random_negative,,0,20.504661560058594,20.504661560058594,0.0,5.0,200.0,0,,"[458.0, 440.0]",118.3574684180805,,,,random_background_standardized,,1,0,0,0,0,0.9993582367897034,0.016578204929828644,407.42596435546875,1,0,1,0,0,0.0,0.0,0.0,0,523,0,1,0,1,0,0,0.0,0.0,0.0,0,505,0
ngc_7793__std_000846.npy,ngc_7793,test,random_background_standardized,background_random_negative,,0,213.06808471679688,213.06808471679688,0.0,5.0,200.0,0,,"[234.0, 479.0]",51.42707551225877,,,,random_background_standardized,,0,0,0,0,0,0.9992685914039612,0.010858006775379181,266.84637451171875,1,0,1,0,0,0.0,0.0,0.0,0,306,0,1,0,1,0,0,0.0,0.0,0.0,0,299,0
ngc_7793__std_000846.npy,ngc_7793,test,random_background_standardized,background_random_negative,,0,213.06808471679688,213.06808471679688,0.0,5.0,200.0,0,,"[234.0, 479.0]",51.42707551225877,,,,random_background_standardized,,1,0,0,0,0,0.9992685914039612,0.010858006775379181,266.84637451171875,1,0,1,0,0,0.0,0.0,0.0,0,306,0,1,0,1,0,0,0.0,0.0,0.0,0,299,0
ngc_3184__std_001206.npy,ngc_3184,test,random_background_standardized,background_random_negative,,0,620.2672729492188,620.2672729492188,0.0,5.0,200.0,0,,"[533.0, 462.0]",50.769362532726085,,,,random_background_standardized,,0,0,0,0,0,0.9992659091949463,0.013807865791022778,339.34210205078125,1,0,1,0,0,0.0,0.0,0.0,0,426,0,1,0,1,0,0,0.0,0.0,0.0,0,413,0
ngc_3184__std_001206.npy,ngc_3184,test,random_background_standardized,background_random_negative,,0,620.2672729492188,620.2672729492188,0.0,5.0,200.0,0,,"[533.0, 462.0]",50.769362532726085,,,,random_background_standardized,,1,0,0,0,0,0.9992659091949463,0.013807865791022778,339.34210205078125,1,0,1,0,0,0.0,0.0,0.0,0,426,0,1,0,1,0,0,0.0,0.0,0.0,0,413,0
ngc_4736__std_000740.npy,ngc_4736,val,random_background_standardized,background_random_negative,,0,357.75762939453125,357.75762939453125,0.0,5.0,200.0,0,,"[557.0, 597.0]",73.99708392395117,,,,random_background_standardized,,0,0,0,0,0,0.9992188811302185,0.01173705980181694,288.4499816894531,1,0,1,0,0,0.0,0.0,0.0,0,374,0,1,0,1,0,0,0.0,0.0,0.0,0,357,0
ngc_4736__std_000740.npy,ngc_4736,val,random_background_standardized,background_random_negative,,0,357.75762939453125,357.75762939453125,0.0,5.0,200.0,0,,"[557.0, 597.0]",73.99708392395117,,,,random_background_standardized,,1,0,0,0,0,0.9992188811302185,0.01173705980181694,288.4499816894531,1,0,1,0,0,0.0,0.0,0.0,0,374,0,1,0,1,0,0,0.0,0.0,0.0,0,357,0
ho_ii__std_001224.npy,ho_ii,test,random_background_standardized,background_random_negative,,0,155.26980590820312,155.26980590820312,0.0,5.0,200.0,0,,"[406.0, 698.0]",69.15702571648168,,,,random_background_standardized,,0,0,0,0,0,0.9991986155509949,0.008799201808869839,216.2491912841797,1,0,1,0,0,0.0,0.0,0.0,0,257,0,1,0,1,0,0,0.0,0.0,0.0,0,255,0
ho_ii__std_001224.npy,ho_ii,test,random_background_standardized,background_random_negative,,0,155.26980590820312,155.26980590820312,0.0,5.0,200.0,0,,"[406.0, 698.0]",69.15702571648168,,,,random_background_standardized,,1,0,0,0,0,0.9991986155509949,0.008799201808869839,216.2491912841797,1,0,1,0,0,0.0,0.0,0.0,0,257,0,1,0,1,0,0,0.0,0.0,0.0,0,255,0
ho_i__std_000275.npy,ho_i,val,random_background_standardized,background_random_negative,,0,144.7085418701172,144.7085418701172,0.0,5.0,200.0,0,,"[601.0, 540.0]",137.86066888325632,,,,random_background_standardized,,0,0,0,0,0,0.9991600513458252,0.008210640400648117,201.78469848632812,1,0,1,0,0,0.0,0.0,0.0,0,282,0,1,0,1,0,0,0.0,0.0,0.0,0,271,0
ho_i__std_000275.npy,ho_i,val,random_background_standardized,background_random_negative,,0,144.7085418701172,144.7085418701172,0.0,5.0,200.0,0,,"[601.0, 540.0]",137.86066888325632,,,,random_background_standardized,,1,0,0,0,0,0.9991600513458252,0.008210640400648117,201.78469848632812,1,0,1,0,0,0.0,0.0,0.0,0,282,0,1,0,1,0,0,0.0,0.0,0.0,0,271,0
ngc_4736__std_000737.npy,ngc_4736,val,random_background_standardized,background_random_negative,,0,291.6034240722656,291.6034240722656,0.0,5.0,200.0,0,,"[356.0, 521.0]",52.936564331039634,,,,random_background_standardized,,0,0,0,0,0,0.9991363883018494,0.01212248858064413,297.9222717285156,1,0,1,0,0,0.0,0.0,0.0,0,357,0,1,0,1,0,0,0.0,0.0,0.0,0,349,0
ngc_4736__std_000737.npy,ngc_4736,val,random_background_standardized,background_random_negative,,0,291.6034240722656,291.6034240722656,0.0,5.0,200.0,0,,"[356.0, 521.0]",52.936564331039634,,,,random_background_standardized,,1,0,0,0,0,0.9991363883018494,0.01212248858064413,297.9222717285156,1,0,1,0,0,0.0,0.0,0.0,0,357,0,1,0,1,0,0,0.0,0.0,0.0,0,349,0
ngc_2366__std_000811.npy,ngc_2366,val,random_background_standardized,background_random_negative,,0,76.72472381591797,76.72472381591797,0.0,5.0,200.0,0,,"[547.0, 300.0]",9.648016284302823,,,,random_background_standardized,,0,0,0,0,0,0.9991191625595093,0.013580583967268467,333.7564392089844,1,0,1,0,0,0.0,0.0,0.0,0,449,0,1,0,1,0,0,0.0,0.0,0.0,0,432,0
ngc_2366__std_000811.npy,ngc_2366,val,random_background_standardized,background_random_negative,,0,76.72472381591797,76.72472381591797,0.0,5.0,200.0,0,,"[547.0, 300.0]",9.648016284302823,,,,random_background_standardized,,1,0,0,0,0,0.9991191625595093,0.013580583967268467,333.7564392089844,1,0,1,0,0,0.0,0.0,0.0,0,449,0,1,0,1,0,0,0.0,0.0,0.0,0,432,0
ngc_4736__std_000768.npy,ngc_4736,val,random_background_standardized,background_random_negative,,0,269.8987731933594,269.8987731933594,0.0,5.0,200.0,0,,"[399.0, 464.0]",165.31284329863465,,,,random_background_standardized,,0,0,0,0,0,0.999058723449707,0.014813777059316635,364.0633850097656,1,0,1,0,0,0.0,0.0,0.0,0,487,0,1,0,1,0,0,0.0,0.0,0.0,0,463,0
ngc_4736__std_000768.npy,ngc_4736,val,random_background_standardized,background_random_negative,,0,269.8987731933594,269.8987731933594,0.0,5.0,200.0,0,,"[399.0, 464.0]",165.31284329863465,,,,random_background_standardized,,1,0,0,0,0,0.999058723449707,0.014813777059316635,364.0633850097656,1,0,1,0,0,0.0,0.0,0.0,0,487,0,1,0,1,0,0,0.0,0.0,0.0,0,463,0
ho_ii__std_001227.npy,ho_ii,test,random_background_standardized,background_random_negative,,0,154.87635803222656,154.87635803222656,0.0,5.0,200.0,0,,"[667.0, 702.0]",127.82148064215495,,,,random_background_standardized,,0,0,0,0,0,0.9990134239196777,0.009054501540958881,222.52342224121094,1,0,1,0,0,0.0,0.0,0.0,0,273,0,1,0,1,0,0,0.0,0.0,0.0,0,266,0
ho_ii__std_001227.npy,ho_ii,test,random_background_standardized,background_random_negative,,0,154.87635803222656,154.87635803222656,0.0,5.0,200.0,0,,"[667.0, 702.0]",127.82148064215495,,,,random_background_standardized,,1,0,0,0,0,0.9990134239196777,0.009054501540958881,222.52342224121094,1,0,1,0,0,0.0,0.0,0.0,0,273,0,1,0,1,0,0,0.0,0.0,0.0,0,266,0
ngc_2366__std_000866.npy,ngc_2366,val,random_background_standardized,background_random_negative,,0,131.02122497558594,131.02122497558594,0.0,5.0,200.0,0,,"[404.0, 606.0]",56.06051367489855,,,,random_background_standardized,,0,0,0,0,0,0.9989820122718811,0.020842378959059715,512.2222900390625,1,0,1,0,0,0.0,0.0,0.0,0,661,0,1,0,1,0,0,0.0,0.0,0.0,0,633,0
ngc_2366__std_000866.npy,ngc_2366,val,random_background_standardized,background_random_negative,,0,131.02122497558594,131.02122497558594,0.0,5.0,200.0,0,,"[404.0, 606.0]",56.06051367489855,,,,random_background_standardized,,1,0,0,0,0,0.9989820122718811,0.020842378959059715,512.2222900390625,1,0,1,0,0,0.0,0.0,0.0,0,661,0,1,0,1,0,0,0.0,0.0,0.0,0,633,0
ho_ii__std_001181.npy,ho_ii,test,random_background_standardized,background_random_negative,,0,165.91873168945312,165.91873168945312,0.0,5.0,200.0,0,,"[349.0, 484.0]",13.280800998968303,,,,random_background_standardized,,0,0,0,0,0,0.9989752173423767,0.010234505869448185,251.52320861816406,1,0,1,0,0,0.0,0.0,0.0,0,311,0,1,0,1,0,0,0.0,0.0,0.0,0,306,0
ho_ii__std_001181.npy,ho_ii,test,random_background_standardized,background_random_negative,,0,165.91873168945312,165.91873168945312,0.0,5.0,200.0,0,,"[349.0, 484.0]",13.280800998968303,,,,random_background_standardized,,1,0,0,0,0,0.9989752173423767,0.010234505869448185,251.52320861816406,1,0,1,0,0,0.0,0.0,0.0,0,311,0,1,0,1,0,0,0.0,0.0,0.0,0,306,0
ngc_2366__std_000790.npy,ngc_2366,val,random_background_standardized,background_random_negative,,0,132.9290542602539,132.9290542602539,0.0,5.0,200.0,0,,"[397.0, 610.0]",23.175589192222837,,,,random_background_standardized,,0,0,0,0,0,0.9988985657691956,0.020608501508831978,506.47454833984375,1,0,1,0,0,0.0,0.0,0.0,0,612,0,1,0,1,0,0,0.0,0.0,0.0,0,605,0
ngc_2366__std_000790.npy,ngc_2366,val,random_background_standardized,background_random_negative,,0,132.9290542602539,132.9290542602539,0.0,5.0,200.0,0,,"[397.0, 610.0]",23.175589192222837,,,,random_background_standardized,,1,0,0,0,0,0.9988985657691956,0.020608501508831978,506.47454833984375,1,0,1,0,0,0.0,0.0,0.0,0,612,0,1,0,1,0,0,0.0,0.0,0.0,0,605,0
ngc_2366__std_000828.npy,ngc_2366,val,random_background_standardized,background_random_negative,,0,79.86292266845703,79.86292266845703,0.0,5.0,200.0,0,,"[711.0, 331.0]",28.371641093633773,,,,random_background_standardized,,0,0,0,0,0,0.998888373374939,0.010802407748997211,265.47998046875,1,0,1,0,0,0.0,0.0,0.0,0,363,0,1,0,1,0,0,0.0,0.0,0.0,0,347,0
ngc_2366__std_000828.npy,ngc_2366,val,random_background_standardized,background_random_negative,,0,79.86292266845703,79.86292266845703,0.0,5.0,200.0,0,,"[711.0, 331.0]",28.371641093633773,,,,random_background_standardized,,1,0,0,0,0,0.998888373374939,0.010802407748997211,265.47998046875,1,0,1,0,0,0.0,0.0,0.0,0,363,0,1,0,1,0,0,0.0,0.0,0.0,0,347,0
